type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0,0.0036905212327837944,-0.0019259701948612928,0.0003953069681301713,-0.0023134909570217133,-0.0005490903276950121,0.002641246886923909,-0.0009564576321281493,-0.0016059497138485312,0.0002567902556620538,-0.0013475267915055156,-0.0029777532909065485,0.0011387794511392713,-0.002255670726299286,-0.0018292152089998126,0.001004615449346602,0.003018307965248823,-0.003188890404999256,-0.0009154225699603558,0.0014989090850576758,-0.001337369903922081,-0.0024616101291030645,-0.0018004878656938672,-0.00273323617875576,-0.001175914891064167,-0.0037640943191945553,-0.0034420769661664963,0.002305329777300358,0.001599730458110571,0.0013273959048092365,-0.0016173430485650897,-0.0036809758748859167,-0.0019271518103778362,0.001774206873960793,-0.003840559395030141,0.00042382453102618456,-0.0024579190649092197,-0.0030822798144072294,-0.0006469784420914948,0.0024306634441018105,0.00026488854200579226,-0.003793749026954174,0.003756375750526786,-0.0019467895617708564,-0.00038769267848692834,-0.0005501058767549694,-0.002099863486364484,0.00256829964928329,-0.0019023945787921548,0.0029261501040309668,0.00013701349962502718,-0.001997289713472128,0.003338781651109457,0.0036037445534020662,0.0008407415589317679,-0.0038680522702634335,0.0032267628703266382,-0.0015937119023874402,0.002801777794957161,-0.0009858274133875966,0.002917300444096327,0.0028669380117207766,-0.0033808047883212566,-0.0005798939382657409,0.001233913004398346,0.0020078097004443407,0.0033984559122473,-0.001256686868146062,0.0035266284830868244,0.0024993245024234056,0.0008844912517815828,-0.0007798295118845999,-0.0016245091101154685,-0.003742089495062828,0.00039235386066138744,-0.0026916309725493193,-0.0023365889210253954,0.001636973349377513,-0.0003075434942729771,-0.003201639512553811,0.0035956669598817825,-0.0031421680469065905,0.0033607601653784513,0.00038152484921738505,0.003779735416173935,-0.0016743919113650918,0.002938683843240142,-0.0025841929018497467,0.0019198451191186905,0.0009420188143849373,0.00164900126401335,0.0011867282446473837,0.0026785065419971943,0.002818893874064088,0.002095523988828063,0.003680657595396042,-0.0023868829011917114,0.0009235957404598594,-0.002557203406468034,-0.0012127603404223919,-0.001981842564418912,-0.0028663601260632277,0.0032800722401589155,-0.001641430426388979,-0.00038395076990127563,-0.0026824078522622585,-0.0013521418441087008,-0.001179734361357987,0.0006493799737654626,0.0023792418651282787,0.002276166109368205,0.0008820428629405797,-0.000718922761734575,-0.00017271173419430852,-0.0019298277329653502,-0.0018465652829036117,-0.001461715204641223,8.061163680395111e-05,0.002078499412164092,0.000713336979970336,0.0008484653662890196,0.00019358489953447133,-0.0019025313667953014,-0.0030678778421133757,0.002960601821541786,0.0023049425799399614,0.001538458513095975,-0.0004561970999930054,0.0013977168127894402
1,0.0016731010982766747,0.0030307252891361713,-0.0005001524114049971,-0.001454765792004764,-0.003865304170176387,0.0033299599308520555,-0.0008370379218831658,0.0007254781085066497,0.0021182389464229345,0.0009003725135698915,-0.0014025775017216802,-0.0002120292920153588,-0.0015163159696385264,-0.0006037983694113791,0.0026719628367573023,0.0020207040943205357,0.00042800340452231467,-0.0025701778940856457,-0.0037144820671528578,0.0027258584741503,-0.001035414170473814,0.0038559234235435724,0.0018974982667714357,0.0037191007286310196,0.0016352104721590877,0.0009071856620721519,0.0008857668726705015,-0.000826241506729275,0.00031606777338311076,-0.0031779473647475243,-0.003400469431653619,-0.001744187087751925,0.0027771086897701025,-0.0029528094455599785,0.0013138887006789446,-0.002296211663633585,-0.00312237860634923,-0.0013508297270163894,0.0020407531410455704,-0.0010061246575787663,0.0009270072914659977,-0.003527272492647171,-0.00039276969619095325,0.0026200690772384405,-0.0035472323652356863,-0.0007463796646334231,-0.0012162443017587066,0.0007977024652063847,0.0029384628869593143,-0.0037234851624816656,0.0023997207172214985,-0.001224383246153593,0.0004942970117554069,-0.003627631114795804,0.0008278769091702998,-0.0011483641574159265,0.00389404920861125,0.0034934973809868097,8.529738988727331e-05,-0.002118786796927452,-0.003417079569771886,0.0011194322723895311,0.0034477964509278536,-0.0009667949634604156,0.0007614477653987706,0.0007870999979786575,0.00278457417152822,0.0017213489627465606,0.0012440189020708203,-0.003598821349442005,-0.0020003323443233967,0.0020539204124361277,-0.0030769077129662037,0.00022655735665466636,-0.0022460315376520157,-0.003648048732429743,-0.0015704056713730097,6.403814040822908e-05,0.0015176679007709026,-0.0029908742289990187,0.0035945975687354803,0.003694652346894145,-0.000962409598287195,0.0032037391792982817,-8.253972919192165e-05,0.0016434852732345462,0.003276382340118289,0.001305447774939239,-0.0029534660279750824,-0.002492686500772834,0.0037187007255852222,-0.000371993170119822,-0.0003633577434811741,0.0011244656052440405,-0.0036212443374097347,0.0027583232149481773,-0.0011995178647339344,0.0016449501272290945,0.0021553318947553635,-0.0009458495769649744,0.003284655511379242,0.0028785988688468933,-0.0012389268958941102,-0.003578531090170145,-0.0031395130790770054,0.0027576398570090532,0.002829737961292267,0.0015621735947206616,0.0017218173015862703,-0.000982592348009348,-0.0022384265903383493,0.00285945157520473,0.003618167946115136,0.0025061117485165596,-0.0005076109664514661,-0.003538137301802635,-0.0030533114913851023,0.0036560373846441507,-0.0010296733817085624,0.0005976366810500622,-0.0006584316142834723,-0.0003793558571487665,0.0007136492058634758,-0.003409192431718111,0.0012376211816444993,0.002790809841826558,0.0035413471050560474,0.00024128780933097005
2,-0.001297811046242714,0.000554955389816314,-0.002783943433314562,-0.002990467706695199,4.5928769395686686e-05,-0.0013036311138421297,0.0017679244047030807,0.00010441058839205652,-8.94965705811046e-05,0.0012134164571762085,0.000340213009621948,-0.00040164333768188953,0.0018520413432270288,0.0012168579269200563,0.002088455483317375,0.0031873551197350025,-0.0025062188506126404,0.003509601578116417,0.0011884120758622885,-0.003197378246113658,0.003097810549661517,-0.0028434647247195244,-0.0003342637501191348,-0.0022074708249419928,-0.0038223040755838156,6.332015618681908e-05,0.0035286445636302233,-0.0004589738673530519,0.0019155413610860705,0.00255862926132977,-0.003625305602326989,0.001768456888385117,-0.000533482467290014,-0.00040094563155435026,-0.0011196043342351913,-0.0007066678372211754,-0.001127587165683508,0.00017791969003155828,0.00197696965187788,-0.003676765598356724,-0.0016657402738928795,0.0035854007583111525,0.001264575868844986,-0.0016464295331388712,-0.0034593965392559767,0.0020603046286851168,0.0013581934617832303,-0.0013396467547863722,-0.0032508261501789093,-0.0037036684807389975,-0.0015876819379627705,0.0025072437711060047,-0.0009726098505780101,0.0036992502864450216,0.0036707085091620684,0.001061590970493853,1.633257488720119e-05,-0.0004967063432559371,-0.003253224305808544,0.002753747859969735,0.0013082749210298061,-0.0028106914833188057,-0.0021661424543708563,0.0028282757848501205,0.003644869662821293,-0.00032059886143542826,-0.000742700882256031,0.0024019835982471704,0.0021963566541671753,-0.0035128185991197824,-0.0011748006800189614,-0.0007625438738614321,-0.0028835032135248184,-0.0012588618556037545,-0.0006790501647628844,-0.003703320398926735,0.003829683642834425,-0.0013039730256423354,0.00023956441145855933,0.0012698147911578417,-0.002593002514913678,0.003072654129937291,0.0034636028576642275,0.0034055744763463736,-3.6965502658858895e-05,-0.002007828326895833,0.000649588240776211,-0.002862227149307728,0.0008608080097474158,-0.0016228193417191505,-0.0016599828377366066,-0.0032281107269227505,-0.0020603002049028873,-0.0029593606013804674,-0.0004004969378001988,-0.0018000039272010326,-0.00010802349424920976,-0.0032359405886381865,-0.00023891509044915438,-0.0014802824007347226,-0.0012831267667934299,-0.0011961900163441896,-0.0026174900121986866,0.00013832082913722843,0.0038274277467280626,-0.002633130643516779,0.0006396897369995713,0.001181779894977808,0.003364408854395151,0.0012842700816690922,0.0025495770387351513,0.0020124472212046385,-0.0027902808506041765,0.0024965107440948486,0.0013059123884886503,0.003391361329704523,0.0019560835789889097,-0.003244460793212056,0.00260139349848032,-0.0011898536467924714,0.0029032567981630564,-0.003833355149254203,-0.0007946597179397941,-0.0011741258203983307,0.0016469829715788364,-0.002572973957285285,-0.0018160517793148756,-0.00033864029683172703
3,0.0013872395502403378,0.002226961078122258,-0.00017330184346064925,0.0038506353739649057,0.0005199940060265362,0.002453531138598919,-0.0013186349533498287,0.003636870300397277,0.0030195554718375206,0.0016739658312872052,-0.00045011701877228916,0.0004972050082869828,-0.002675014780834317,-0.0009541831677779555,-6.329132702376228e-06,0.000704098551068455,0.0032521365210413933,-0.0005993670201860368,0.0023788781836628914,0.0016135312616825104,0.0031431482639163733,-0.0008086292073130608,0.0027376231737434864,-0.0025649333838373423,0.0005764446686953306,0.002410777611657977,-0.0033965250477194786,0.0003786303277593106,0.0033274167217314243,0.0017270585522055626,-0.0011897948570549488,0.0038534924387931824,-0.0012673784513026476,-0.0009439628920517862,0.0018648923141881824,0.00144933070987463,-0.0038694064132869244,0.002944215200841427,0.0005732975550927222,-0.002538565080612898,-0.0006925264606252313,0.0036905023735016584,-0.0010034983279183507,0.0012011138023808599,0.0027368206065148115,0.0014253127155825496,-0.00026399455964565277,0.002481921808794141,0.00045474746730178595,0.0005965249729342759,0.000952655915170908,0.0026546886656433344,0.0011934805661439896,-0.0032311701215803623,-0.0004071386647410691,-0.0035547695588320494,-0.0003707208961714059,-0.002866363851353526,0.0011564150918275118,0.0020703787449747324,-0.0004333382530603558,0.003348737955093384,-0.0028490410186350346,0.001490109134465456,0.0010959164937958121,-0.0029302863404154778,-0.0013939097989350557,0.002720888936892152,-0.002665999811142683,-0.0035328485537320375,0.003165983594954014,0.0015143920900300145,-0.0014892729232087731,-0.002336102072149515,-0.0017815872561186552,0.0012564827920868993,0.0008299479959532619,-0.001369246281683445,0.0021606015507131815,-0.0016861559124663472,7.966076736920513e-06,0.0010958119528368115,5.857273208675906e-06,0.0023519862443208694,0.0006473551038652658,0.0027058341074734926,-0.003119392553344369,-0.0002605234330985695,-0.0007998424116522074,0.0012793152127414942,-0.0031835599802434444,0.0008118842379190028,-0.00012349568714853376,0.0024462658911943436,-0.0006585012306459248,-0.003611457534134388,-0.003503801766782999,0.0009702526731416583,0.0029054845217615366,0.0011828987626358867,0.0004890413256362081,-0.002448183484375477,-0.0022505398374050856,0.0038180637639015913,0.0011405233526602387,0.002143689664080739,0.0016151337185874581,0.0023138008546084166,0.0021212613210082054,-0.0015229600248858333,0.0032105613499879837,-0.0007336282287724316,-0.00356715708039701,-0.0010109849972650409,-0.0006766916485503316,0.0005003867554478347,-0.002012435579672456,0.001846732571721077,0.003794384188950062,0.0006819931440986693,0.0014127327594906092,-0.002542000962421298,0.003059558803215623,-0.0023718466982245445,0.0023850419092923403,0.003704291069880128,-0.0014467056607827544,0.00129322602879256
4,0.0031638687942177057,0.003546142717823386,-0.002969532972201705,-0.0010297795524820685,-0.002398090437054634,-0.00012940117449034005,-0.00343113299459219,-0.002056881319731474,0.0009760190732777119,-0.002690316643565893,-0.002291753888130188,0.0029768841341137886,-0.0031435806304216385,-3.382191061973572e-05,-0.0029078235384076834,-0.0035914394538849592,0.0037811920046806335,-0.002525873016566038,0.0014410081785172224,0.0006946960929781199,-0.00045860029058530927,0.00286212470382452,0.0015622059581801295,0.003533280221745372,0.0028564452659338713,-0.0018092924728989601,0.0036622376646846533,0.00023239800066221505,-0.0006959218299016356,0.0013173936167731881,-0.002199286362156272,0.0010990019654855132,0.0016108015552163124,-0.00028299266705289483,-0.0013401509495452046,-0.003574083559215069,0.002890589414164424,-0.0036283726803958416,0.003433875972405076,0.0004786363278981298,-0.0012950045056641102,0.0013455275911837816,0.002110667061060667,-0.0038002836517989635,-0.0023966238368302584,-9.336273797089234e-05,0.0015418623806908727,0.0010540331713855267,-0.00021137074509169906,0.002682110760360956,-0.0005331144784577191,-0.00034276116639375687,0.00041578715899959207,0.00023959972895681858,0.002030301606282592,-0.0007709740311838686,0.0002011198812397197,-0.0003190093266312033,-0.002428660402074456,-5.455745485960506e-05,0.00037139831692911685,0.0013614081544801593,0.00034494910505600274,0.0007747507770545781,0.0025429199449718,0.0019202417461201549,0.003036453854292631,0.003571010660380125,-0.000981053221039474,-0.0025872087571769953,0.0016480986960232258,-0.0014946706360206008,-0.0009836283279582858,-0.003687057178467512,-0.002798158675432205,-0.002982144011184573,0.0007930276333354414,5.113970473757945e-05,0.0035954902414232492,0.0021282569505274296,-0.0038685144390910864,-0.0005376978078857064,-0.0032225039321929216,0.0022740636486560106,0.0005154486862011254,-0.0005019461968913674,-0.0020115631632506847,0.0024938061833381653,-0.0002589029027149081,-0.00046793115325272083,-0.001543837832286954,0.0004875356680713594,0.0014345601666718721,0.002028905088081956,-0.0009929756633937359,0.0019383142935112119,0.0028842855244874954,-0.0036703406367450953,0.0030502555891871452,-0.00020417511404957622,-0.0029961359687149525,-0.00022410741075873375,0.0030087304767221212,-0.0022400293964892626,-0.0018901407020166516,-0.0007499736384488642,0.0005671397084370255,-0.0037813973613083363,-0.001991313649341464,0.001379899913445115,0.0034444346092641354,0.002700252691283822,-0.002442282624542713,-0.0022489309776574373,-0.0038082897663116455,0.0007102841627784073,-0.0013141537783667445,-0.002730010077357292,0.003041662974283099,-0.0007653306820429862,0.0036416775546967983,-0.0018979173619300127,0.0014754864387214184,-0.0002360526123084128,-0.0012407719623297453,0.0031515404116362333,-0.0016390051459893584,0.0019588188733905554
5,0.0025363608729094267,-0.0015231665456667542,0.00013888030662201345,0.001758364262059331,-0.00032588819158263505,0.0007681505521759391,-0.0024368311278522015,0.0017221433809027076,0.003811075584962964,0.0020361929200589657,-0.003894653171300888,-0.003697342937812209,-0.00024131200916599482,-0.0030947925988584757,-0.0015083993785083294,-0.0007186626316979527,-0.0008821111987344921,-0.003079939167946577,-0.0010188467567786574,0.003672468475997448,-0.0034074028953909874,0.0005400153459049761,-0.0033354396000504494,-0.003216329263523221,-0.0017182982992380857,0.0019213799387216568,0.00017967932217288762,-0.0016826089704409242,0.002134227193892002,0.0007782381144352257,-0.0015080119483172894,-0.0005826434935443103,-0.0009163138456642628,0.0026108555030077696,0.0024102660827338696,-0.00034584474633447826,-0.0004548396682366729,-0.0031292664352804422,-0.0011687688529491425,0.0032917670905590057,0.0007770701195113361,0.0038889942225068808,0.0011637330753728747,-0.0015339992241933942,0.0028726670425385237,0.0035422230139374733,-0.0011203953763470054,-0.0015481907175853848,-0.002573462203145027,-0.0007438762113451958,0.0007710244390182197,0.0007219187682494521,0.001988021656870842,0.000878747901879251,0.003402597736567259,-0.002559802494943142,0.0030868190806359053,-0.0034197212662547827,0.000442156451754272,0.0005454076454043388,0.003605845384299755,-0.002522327471524477,0.003578183241188526,-0.00341822300106287,-0.00013482877693604678,0.003515231655910611,0.003628278849646449,-0.0019260102417320013,-0.0002877276565413922,-0.001551516237668693,-0.0011647824430838227,-0.000193033876712434,0.002089178655296564,-0.0003764623834285885,-0.0008986970060504973,0.002793459454551339,-0.0028190717566758394,0.001571568544022739,0.0016397805884480476,-0.0035487704444676638,-0.0015034411335363984,-0.001672903774306178,0.0029669750947505236,0.0003605210513342172,0.0023294351994991302,0.0010442184284329414,0.0033327541314065456,-0.0034649288281798363,-0.0018172143027186394,-0.0008118828409351408,0.0007605422288179398,0.0005855850758962333,0.0028383044991642237,0.0025850399397313595,-0.0005065431469120085,-0.0030833897180855274,0.0029605708550661802,0.0028296667151153088,0.002459797775372863,-0.003057805821299553,-0.0038745568599551916,0.003581966971978545,0.0018538855947554111,0.0004339817969594151,-0.0029083264525979757,-0.003387076547369361,-0.0013326214393600821,0.002523582661524415,-0.0025286513846367598,0.00030393627821467817,0.0005989914061501622,-0.0007369741797447205,0.0016245008446276188,0.003191732568666339,-0.002968737157061696,0.0019942307844758034,0.002632619347423315,-0.0026012954767793417,0.0006495623383671045,-0.0021691813599318266,0.0032756186556071043,-0.002123686019331217,-0.0031153797172009945,-0.0010992750758305192,-0.0002201772585976869,-0.0034780814312398434,0.0004353610274847597,-0.0007710907375440001
6,0.003268209518864751,0.0037689742166548967,0.00013507765834219754,0.002051587449386716,-0.0037716086953878403,-0.00042771539301611483,-0.003312884597107768,-0.0020905807614326477,0.0015098258154466748,-0.002515245694667101,0.0008373992168344557,0.0033853326458483934,-0.00048195826821029186,0.0003530530375428498,-0.0004266402393113822,0.0029184711165726185,0.0003519127785693854,-0.0006551222177222371,-0.001491313916631043,0.0014589641941711307,-0.002657543169334531,-0.0005971375503577292,-0.003223847597837448,-0.0018359513487666845,-0.0016312816878780723,-0.002103727078065276,-0.00021051039220765233,-0.0014951745979487896,-0.0010612905025482178,-0.00354949408210814,0.0032869414426386356,0.0002494655200280249,-0.002992143388837576,0.0019062048522755504,-0.002625567838549614,-0.0022631019819527864,-0.0032419392373412848,-0.003853338537737727,0.0035037274938076735,0.0021382009144872427,-3.308009763713926e-05,0.0006619059713557363,-0.0013472539139911532,3.054982516914606e-05,0.0013622231781482697,-0.0013951081782579422,-0.0027455005329102278,0.0034662114921957254,-0.002712531015276909,0.0003686544660013169,-0.0021424980368465185,0.0031014110427349806,-0.0033995744306594133,-0.001279510441236198,-0.0007765490445308387,-0.0026686189230531454,-0.001240550191141665,0.003422780195251107,-0.0018803310813382268,-0.0037357264664024115,-0.0028618923388421535,0.0023553515784442425,0.0005246600485406816,0.0031836936250329018,0.0008906432776711881,-0.0009176336461678147,-0.0013336155097931623,0.003599555464461446,0.0020211124792695045,0.00360897951759398,0.003125564893707633,-0.00028183707036077976,0.00259671569801867,-0.003334169276058674,0.0019816530402749777,-0.0032169953919947147,-0.0034968627151101828,0.000198725814698264,0.0019412802066653967,-0.00042006169678643346,0.002822386333718896,-0.0034880570601671934,-0.0020913954358547926,-0.0026229345239698887,-0.0026837936602532864,-0.002890781732276082,0.0008512415224686265,-0.0027039519045501947,-0.003758887527510524,0.00028543276130221784,-0.0024812037590891123,0.002679145894944668,-0.0005658596637658775,0.0036139150615781546,-0.0037126936949789524,0.00033392716431990266,0.000637322838883847,-0.0032537621445953846,0.0009929338702932,0.0028857411816716194,-0.003425362752750516,0.002695212373510003,-0.0002203952899435535,-0.0010497053153812885,0.0017164443852379918,0.003839656012132764,0.0023462134413421154,0.002926810644567013,-0.0001774354896042496,0.0007995628984645009,0.0031102902721613646,-0.002903735265135765,-0.0009625118691474199,0.00013377224968280643,-0.001401851768605411,0.001974453218281269,-0.0014357299078255892,-0.002601220505312085,-0.0027837096713483334,0.003743784036487341,0.003015667898580432,0.0028719520196318626,-0.000910749367903918,-8.914982754504308e-05,0.001849638414569199,-0.0017641844460740685,0.0022347953636199236,0.00035042641684412956
7,0.003326954087242484,0.00019746620091609657,-0.0003349003673065454,0.0019427173538133502,0.0033943303860723972,-0.0018647152464836836,0.0006609888514503837,0.0018208810361102223,0.002063334221020341,0.0028446102514863014,0.0027020941488444805,0.0002847122377716005,-0.0007296378607861698,0.0036972404923290014,0.0001110974553739652,0.00377921131439507,0.002175689209252596,0.003770048962906003,-0.0010280918795615435,0.0005402553942985833,-0.0033795807976275682,-0.003016323782503605,0.0012794391950592399,-0.0029217449482530355,0.0011952441418543458,0.002375385258346796,0.002056940458714962,0.0012425517197698355,-0.0017615241231396794,0.002849549287930131,0.003266778774559498,0.0030954014509916306,-0.00035706214839592576,-0.001975218765437603,0.0028947920072823763,4.864195943810046e-05,0.0005859015509486198,0.0013107678387314081,3.7458408769452944e-05,-0.002578653395175934,-0.001989006996154785,0.0019999556243419647,-0.0005615943809971213,0.003577997675165534,0.00042292987927794456,0.002672700909897685,-0.002899853978306055,-0.0018768770387396216,0.0034547592513263226,-0.0021544061601161957,-0.0037909382954239845,-0.00026735197752714157,-0.0028165956027805805,0.0013102348893880844,-0.002234416315332055,0.001250739092938602,-0.0024500014260411263,0.0038235902320593596,0.0030217303428798914,-0.003733124351128936,-0.0030223671346902847,0.0016261980636045337,-0.00012634447193704545,-0.00297695305198431,-0.0013463083887472749,-0.0022139023058116436,-0.0037645099218934774,0.00048455194337293506,-0.0017584762535989285,-0.0019037507008761168,-0.0019058706238865852,-0.0004613627097569406,0.0035337943118065596,-0.0028392812237143517,-0.0015564138302579522,0.00015853458899073303,0.0022660705726593733,-0.0003075846761930734,0.0026929934974759817,-0.0020564189180731773,-0.003210631897673011,0.0017945339204743505,0.0016132121672853827,-0.0021678220946341753,0.001612663036212325,0.003199243452399969,-0.0021315801423043013,0.0019393657566979527,0.0013137607602402568,0.00010774969268823043,-0.0009009514469653368,0.0005910542095080018,0.0006778769893571734,0.0035959482192993164,-0.0017923222621902823,0.003503975924104452,0.0015127720544114709,-0.001158140366896987,-0.0007762034656479955,0.0008143999148160219,-0.0012364123249426484,-0.0017038406804203987,-0.0014713412383571267,-0.002119830111041665,-0.003823299426585436,-0.0019709160551428795,0.001522823586128652,-0.001426406903192401,0.0009405228192918003,0.0018940817099064589,-0.0009046278428286314,-0.0014814904425293207,0.0013063412625342607,-0.00031926605151966214,-0.0029550022445619106,0.002291672397404909,-0.0010298017878085375,-0.003873515408486128,-0.0012333987979218364,0.0035091727040708065,-0.0025045413058251143,0.0021979098673909903,0.0029953981284052134,0.002895852318033576,0.002468158956617117,-0.0030420455150306225,0.0003690137236844748,-0.001277809962630272
8,-0.003619082272052765,0.003611101768910885,0.0022993129678070545,-0.00011965005978709087,-0.0025186724960803986,0.0038363372441381216,0.0010644817957654595,0.0011089047184213996,0.0025463742204010487,9.331022010883316e-05,0.0017232995014637709,-0.0036179686430841684,0.002618354046717286,0.0010026008822023869,-0.003598528914153576,0.00015640165656805038,0.0034053316339850426,0.0005135450628586113,-0.003679758170619607,-0.0010779749136418104,-0.002523851813748479,-0.00022588708088733256,-0.002561329398304224,-0.0014937446685507894,0.0009247902198694646,0.0013164752162992954,0.0034344098530709743,-0.0033681062050163746,-0.002803378738462925,-0.0032107944134622812,0.0013335406547412276,-0.0013269854243844748,-0.0026238602586090565,0.003648721380159259,-0.0024747641291469336,-0.0033603310585021973,0.0007713540107943118,0.0026559557300060987,-0.002371809910982847,0.0012693882454186678,-0.002068381058052182,0.0015855036908760667,-0.0011986818863078952,-0.0020966408774256706,0.0024914746172726154,-0.002581436885520816,-0.0027876042295247316,-0.00032599750556983054,0.0023728886153548956,-0.0018186954548582435,-0.0008925825241021812,-0.0018539857119321823,0.002007288858294487,0.0010418439051136374,0.001904238248243928,-0.0023399144411087036,-0.0007640245603397489,-0.003129898337647319,0.002452466869726777,-0.0026318200398236513,-0.0006732038455083966,0.0006891459925100207,0.002287146868184209,0.000927562010474503,0.0038797499146312475,0.0007933955639600754,0.002884603338316083,0.0031542517244815826,-0.0027307874988764524,0.00020511020557023585,0.00013384863268584013,-0.0026759104803204536,0.0016365796327590942,-9.551498806104064e-05,0.0018603571224957705,0.0020382406655699015,0.0009399324771948159,0.0013950065476819873,0.0023193457163870335,-0.0015120721654966474,-0.0018860319396480918,-0.0008248164085671306,-0.003443509340286255,-0.001765273860655725,0.002619101433083415,-0.0005863503320142627,-0.000430250889621675,-0.003852048423141241,0.0036699017509818077,-0.0019505503587424755,0.000889779650606215,-0.001874915324151516,0.0007142999675124884,0.0001484368258388713,0.0023602733854204416,0.003575533162802458,-0.0029528187587857246,-0.0022573021706193686,0.0024523513857275248,0.0037691015750169754,-0.001795125543139875,0.0013456407468765974,0.0032138004899024963,0.002744876779615879,0.0025029629468917847,0.0037228416185826063,-0.0008452164474874735,-0.0009277287172153592,0.0014747672248631716,-0.0016821470344439149,0.0024416050873696804,0.0030097325798124075,-0.000795208674389869,-0.0007528818096034229,0.00198668846860528,-0.001080815214663744,0.0017192699015140533,0.0016518677584826946,0.0038487790152430534,0.0012501128949224949,-0.001014314591884613,0.0016610976308584213,0.002858408959582448,0.0022054812870919704,0.0005350896390154958,0.0006656578043475747,-0.0017533787759020925,0.0016171375755220652
9,0.00014728654059581459,-0.0012208614498376846,-0.0019467751262709498,0.001169935567304492,0.00258479081094265,0.0023655924014747143,0.001623583841137588,0.0002258259482914582,-5.8096869906876236e-05,0.003096288535743952,0.0038099256344139576,0.0019171593012288213,-0.0037043855991214514,-0.001551927300170064,0.000918125209864229,0.003402578178793192,0.0017700422322377563,-0.0017191072693094611,-0.0017117884708568454,0.0003476348065305501,-0.00031636093626730144,0.0012129120295867324,0.0022044500801712275,0.0035144384019076824,-0.000770301092416048,0.003020274918526411,-0.0015349810710176826,-0.0005920679541304708,0.0030082191806286573,-0.002464408054947853,-0.0020584261510521173,0.0029455446638166904,-0.0038281474262475967,0.003558472963050008,0.0007128504803404212,-0.002314983867108822,0.0023336883168667555,-0.0027039553970098495,-0.0020407673437148333,-0.0024650972336530685,0.0023739219177514315,-0.0028418784495443106,0.0029599277768284082,0.0030956165865063667,-0.0029012449085712433,-0.0032724107149988413,0.0014473525807261467,0.0030437579844146967,-0.002571603748947382,-1.4782923244638368e-05,0.0029501360841095448,-0.00035262675373815,0.0035574273206293583,-0.0007129078730940819,-0.00020943739218637347,-0.0023089905735105276,0.0007108739810064435,0.0001808325614547357,0.0007125622942112386,0.001087539247237146,-0.0020142882131040096,0.00011358646588632837,0.0021543256007134914,-0.0022335220128297806,-0.0030468290206044912,0.000313534343149513,0.0022986559197306633,0.0019821736495941877,-0.00015572991105727851,-0.0011922382982447743,-0.0032130128238350153,-0.0009149740217253566,0.003808752866461873,-0.0032353533897548914,-0.0028009694069623947,0.0014243896584957838,-0.0017283476190641522,0.0011259580496698618,-0.0011671233223751187,-0.000557069550268352,-0.00015285865811165422,-0.0028039973694831133,-0.0037644247058779,-0.0013234250945970416,0.0033525750041007996,0.0006277926149778068,-0.0033722075168043375,-0.00013859564205631614,0.002157915383577347,-0.0037895122077316046,-0.0024552533868700266,-0.0016007469967007637,0.0024912848602980375,-0.003839771030470729,-0.0010935482569038868,0.0016460355836898088,-0.0002544023736845702,0.003812300506979227,-0.001350338221527636,-0.0003409786440897733,-0.0005414553452283144,0.0029815107118338346,0.003207311499863863,0.0006674877949990332,0.0033636826556175947,-0.0014998710248619318,-0.00225847028195858,0.00034977967152372,-0.00315544824115932,0.0014893244951963425,-0.0024712663143873215,-0.0021751972381025553,-0.001663004164583981,0.002652475144714117,0.00035902796662412584,0.0006652895244769752,-0.002886249916628003,0.002278692554682493,-0.002702058060094714,0.002040338236838579,0.0002546790929045528,0.0012231580913066864,-0.002151524182409048,0.002658197656273842,-0.003258099313825369,-0.0017156635876744986,-0.00025801820447668433,0.002061022212728858
